datetime,lake,depth,variable,unit,observation
2/6/1996 0:00,Mendota,8,tp,MicroGM-PER-L,0.11
2/6/1996 0:00,Mendota,12,tp,MicroGM-PER-L,0.109
2/6/1996 0:00,Mendota,16,tp,MicroGM-PER-L,0.113
2/6/1996 0:00,Mendota,20,tp,MicroGM-PER-L,0.275
4/9/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.123
4/9/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.125
4/17/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.119
4/17/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.123
5/1/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.093
5/1/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.108
5/14/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.106
5/14/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.099
5/28/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.114
5/28/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.109
6/10/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.097
6/10/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.104
6/10/1996 0:00,Mendota,8,tp,MicroGM-PER-L,0.106
6/10/1996 0:00,Mendota,10,tp,MicroGM-PER-L,0.106
6/10/1996 0:00,Mendota,12,tp,MicroGM-PER-L,0.112
6/10/1996 0:00,Mendota,14,tp,MicroGM-PER-L,0.121
6/10/1996 0:00,Mendota,16,tp,MicroGM-PER-L,0.147
6/10/1996 0:00,Mendota,18,tp,MicroGM-PER-L,0.155
6/10/1996 0:00,Mendota,20,tp,MicroGM-PER-L,0.19
6/26/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.088
6/26/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.088
7/8/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.068
7/8/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.065
7/8/1996 0:00,Mendota,8,tp,MicroGM-PER-L,0.118
7/8/1996 0:00,Mendota,10,tp,MicroGM-PER-L,0.118
7/8/1996 0:00,Mendota,12,tp,MicroGM-PER-L,0.152
7/8/1996 0:00,Mendota,14,tp,MicroGM-PER-L,0.169
7/8/1996 0:00,Mendota,16,tp,MicroGM-PER-L,0.208
7/8/1996 0:00,Mendota,18,tp,MicroGM-PER-L,0.234
7/8/1996 0:00,Mendota,20,tp,MicroGM-PER-L,0.248
7/8/1996 0:00,Mendota,22,tp,MicroGM-PER-L,0.289
7/22/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.056
7/22/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.054
8/5/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.035
8/5/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.035
8/5/1996 0:00,Mendota,8,tp,MicroGM-PER-L,0.037
8/5/1996 0:00,Mendota,10,tp,MicroGM-PER-L,0.188
8/5/1996 0:00,Mendota,12,tp,MicroGM-PER-L,0.222
8/5/1996 0:00,Mendota,14,tp,MicroGM-PER-L,0.239
8/5/1996 0:00,Mendota,16,tp,MicroGM-PER-L,0.265
8/5/1996 0:00,Mendota,18,tp,MicroGM-PER-L,0.329
8/5/1996 0:00,Mendota,20,tp,MicroGM-PER-L,0.368
8/5/1996 0:00,Mendota,22,tp,MicroGM-PER-L,0.472
8/19/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.032
8/19/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.024
9/5/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.014
9/5/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.019
9/5/1996 0:00,Mendota,8,tp,MicroGM-PER-L,0.014
9/5/1996 0:00,Mendota,10,tp,MicroGM-PER-L,0.072
9/5/1996 0:00,Mendota,12,tp,MicroGM-PER-L,0.237
9/5/1996 0:00,Mendota,14,tp,MicroGM-PER-L,0.301
9/5/1996 0:00,Mendota,16,tp,MicroGM-PER-L,0.385
9/5/1996 0:00,Mendota,18,tp,MicroGM-PER-L,0.516
9/5/1996 0:00,Mendota,20,tp,MicroGM-PER-L,0.569
9/5/1996 0:00,Mendota,22,tp,MicroGM-PER-L,0.582
9/16/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.029
9/16/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.032
10/16/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.116
10/16/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.104
11/8/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.137
11/8/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.135
11/8/1996 0:00,Mendota,20,tp,MicroGM-PER-L,0.134
11/25/1996 0:00,Mendota,0,tp,MicroGM-PER-L,0.132
11/25/1996 0:00,Mendota,4,tp,MicroGM-PER-L,0.134
1/14/1997 0:00,Mendota,1,tp,MicroGM-PER-L,0.137
1/14/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.122
2/17/1997 0:00,Mendota,1,tp,MicroGM-PER-L,0.123
2/17/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.122
2/17/1997 0:00,Mendota,12,tp,MicroGM-PER-L,0.121
2/17/1997 0:00,Mendota,16,tp,MicroGM-PER-L,0.121
2/17/1997 0:00,Mendota,20,tp,MicroGM-PER-L,0.151
4/9/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.148
4/9/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.154
4/21/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.134
4/21/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.143
5/2/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.123
5/2/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.15
5/13/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.12
5/13/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.128
5/28/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.155
5/28/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.16
6/11/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.11
6/11/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.119
6/11/1997 0:00,Mendota,8,tp,MicroGM-PER-L,0.121
6/11/1997 0:00,Mendota,10,tp,MicroGM-PER-L,0.115
6/11/1997 0:00,Mendota,12,tp,MicroGM-PER-L,0.121
6/11/1997 0:00,Mendota,14,tp,MicroGM-PER-L,0.128
6/11/1997 0:00,Mendota,16,tp,MicroGM-PER-L,0.154
6/11/1997 0:00,Mendota,18,tp,MicroGM-PER-L,0.149
6/11/1997 0:00,Mendota,20,tp,MicroGM-PER-L,0.177
6/11/1997 0:00,Mendota,22,tp,MicroGM-PER-L,0.174
6/25/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.068
6/25/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.068
7/9/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.083
7/9/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.084
7/9/1997 0:00,Mendota,8,tp,MicroGM-PER-L,0.084
7/9/1997 0:00,Mendota,10,tp,MicroGM-PER-L,0.149
7/9/1997 0:00,Mendota,12,tp,MicroGM-PER-L,0.178
7/9/1997 0:00,Mendota,14,tp,MicroGM-PER-L,0.214
7/9/1997 0:00,Mendota,16,tp,MicroGM-PER-L,0.267
7/9/1997 0:00,Mendota,18,tp,MicroGM-PER-L,0.305
7/9/1997 0:00,Mendota,20,tp,MicroGM-PER-L,0.336
7/9/1997 0:00,Mendota,22,tp,MicroGM-PER-L,0.334
7/24/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.054
7/24/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.049
8/6/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.035
8/6/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.042
8/6/1997 0:00,Mendota,8,tp,MicroGM-PER-L,0.039
8/6/1997 0:00,Mendota,10,tp,MicroGM-PER-L,0.279
8/6/1997 0:00,Mendota,12,tp,MicroGM-PER-L,0.283
8/6/1997 0:00,Mendota,14,tp,MicroGM-PER-L,0.301
8/6/1997 0:00,Mendota,18,tp,MicroGM-PER-L,0.495
8/6/1997 0:00,Mendota,20,tp,MicroGM-PER-L,0.575
8/6/1997 0:00,Mendota,22,tp,MicroGM-PER-L,0.045
8/18/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.063
8/18/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.047
9/2/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.038
9/2/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.036
9/2/1997 0:00,Mendota,8,tp,MicroGM-PER-L,0.042
9/2/1997 0:00,Mendota,10,tp,MicroGM-PER-L,0.182
9/2/1997 0:00,Mendota,12,tp,MicroGM-PER-L,0.331
9/2/1997 0:00,Mendota,14,tp,MicroGM-PER-L,0.407
9/2/1997 0:00,Mendota,16,tp,MicroGM-PER-L,0.411
9/2/1997 0:00,Mendota,18,tp,MicroGM-PER-L,0.511
9/2/1997 0:00,Mendota,20,tp,MicroGM-PER-L,0.591
9/2/1997 0:00,Mendota,22,tp,MicroGM-PER-L,0.598
10/1/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.126
10/1/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.104
10/1/1997 0:00,Mendota,20,tp,MicroGM-PER-L,0.721
10/30/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.168
10/30/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.177
11/30/1997 0:00,Mendota,0,tp,MicroGM-PER-L,0.154
11/30/1997 0:00,Mendota,4,tp,MicroGM-PER-L,0.155
11/30/1997 0:00,Mendota,20,tp,MicroGM-PER-L,0.161
2/6/1998 0:00,Mendota,1,tp,MicroGM-PER-L,0.144
2/6/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.143
3/13/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.131
3/13/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.137
3/26/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.138
3/26/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.137
4/10/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.144
4/10/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.15
4/24/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.084
4/24/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.172
4/24/1998 0:00,Mendota,20,tp,MicroGM-PER-L,0.157
5/11/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.096
5/11/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.105
5/28/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.091
5/28/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.13
6/8/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.086
6/8/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.089
6/8/1998 0:00,Mendota,8,tp,MicroGM-PER-L,0.091
6/8/1998 0:00,Mendota,10,tp,MicroGM-PER-L,0.12
6/8/1998 0:00,Mendota,12,tp,MicroGM-PER-L,0.119
6/8/1998 0:00,Mendota,14,tp,MicroGM-PER-L,0.122
6/8/1998 0:00,Mendota,16,tp,MicroGM-PER-L,0.148
6/8/1998 0:00,Mendota,20,tp,MicroGM-PER-L,0.292
6/22/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.152
6/22/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.08
7/6/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.076
7/6/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.067
7/6/1998 0:00,Mendota,8,tp,MicroGM-PER-L,0.12
7/6/1998 0:00,Mendota,10,tp,MicroGM-PER-L,0.122
7/6/1998 0:00,Mendota,12,tp,MicroGM-PER-L,0.133
7/6/1998 0:00,Mendota,14,tp,MicroGM-PER-L,0.14
7/6/1998 0:00,Mendota,16,tp,MicroGM-PER-L,0.138
7/6/1998 0:00,Mendota,18,tp,MicroGM-PER-L,0.274
7/6/1998 0:00,Mendota,20,tp,MicroGM-PER-L,0.337
7/6/1998 0:00,Mendota,22,tp,MicroGM-PER-L,0.346
7/23/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.045
7/23/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.053
8/2/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.025
8/2/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.028
8/2/1998 0:00,Mendota,8,tp,MicroGM-PER-L,0.037
8/2/1998 0:00,Mendota,10,tp,MicroGM-PER-L,0.107
8/2/1998 0:00,Mendota,12,tp,MicroGM-PER-L,0.415
8/2/1998 0:00,Mendota,14,tp,MicroGM-PER-L,0.487
8/2/1998 0:00,Mendota,16,tp,MicroGM-PER-L,0.331
8/2/1998 0:00,Mendota,18,tp,MicroGM-PER-L,0.471
8/2/1998 0:00,Mendota,20,tp,MicroGM-PER-L,0.494
8/2/1998 0:00,Mendota,22,tp,MicroGM-PER-L,0.494
8/18/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.027
8/18/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.034
9/2/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.021
9/2/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.02
9/2/1998 0:00,Mendota,8,tp,MicroGM-PER-L,0.024
9/2/1998 0:00,Mendota,10,tp,MicroGM-PER-L,0.026
9/2/1998 0:00,Mendota,12,tp,MicroGM-PER-L,0.348
9/2/1998 0:00,Mendota,14,tp,MicroGM-PER-L,0.031
9/2/1998 0:00,Mendota,16,tp,MicroGM-PER-L,0.464
9/2/1998 0:00,Mendota,18,tp,MicroGM-PER-L,0.034
9/2/1998 0:00,Mendota,20,tp,MicroGM-PER-L,0.658
9/2/1998 0:00,Mendota,22,tp,MicroGM-PER-L,0.678
9/28/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.05
9/28/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.041
10/27/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.12
10/27/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.122
10/27/1998 0:00,Mendota,20,tp,MicroGM-PER-L,0.759
11/23/1998 0:00,Mendota,0,tp,MicroGM-PER-L,0.148
11/23/1998 0:00,Mendota,4,tp,MicroGM-PER-L,0.162
1/25/1999 0:00,Mendota,1,tp,MicroGM-PER-L,0.132
1/25/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.135
1/25/1999 0:00,Mendota,8,tp,MicroGM-PER-L,0.149
1/25/1999 0:00,Mendota,12,tp,MicroGM-PER-L,0.135
1/25/1999 0:00,Mendota,16,tp,MicroGM-PER-L,0.14
1/25/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.24
2/22/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.137
2/22/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.137
2/22/1999 0:00,Mendota,8,tp,MicroGM-PER-L,0.134
2/22/1999 0:00,Mendota,12,tp,MicroGM-PER-L,0.134
2/22/1999 0:00,Mendota,16,tp,MicroGM-PER-L,0.142
2/22/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.237
3/29/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.14
3/29/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.149
4/12/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.115
4/12/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.113
4/12/1999 0:00,Mendota,8,tp,MicroGM-PER-L,0.124
4/12/1999 0:00,Mendota,12,tp,MicroGM-PER-L,0.121
4/12/1999 0:00,Mendota,16,tp,MicroGM-PER-L,0.116
4/12/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.113
4/26/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.106
4/26/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.112
5/10/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.109
5/10/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.112
5/10/1999 0:00,Mendota,8,tp,MicroGM-PER-L,0.112
5/10/1999 0:00,Mendota,12,tp,MicroGM-PER-L,0.116
5/10/1999 0:00,Mendota,16,tp,MicroGM-PER-L,0.127
5/10/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.129
5/26/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.106
5/26/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.109
6/7/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.097
6/7/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.137
6/7/1999 0:00,Mendota,8,tp,MicroGM-PER-L,0.099
6/7/1999 0:00,Mendota,10,tp,MicroGM-PER-L,0.119
6/7/1999 0:00,Mendota,12,tp,MicroGM-PER-L,0.129
6/7/1999 0:00,Mendota,14,tp,MicroGM-PER-L,0.14
6/7/1999 0:00,Mendota,16,tp,MicroGM-PER-L,0.145
6/7/1999 0:00,Mendota,18,tp,MicroGM-PER-L,0.175
6/7/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.202
6/7/1999 0:00,Mendota,22,tp,MicroGM-PER-L,0.223
6/21/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.081
6/21/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.087
7/6/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.074
7/6/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.064
7/6/1999 0:00,Mendota,8,tp,MicroGM-PER-L,0.06
7/6/1999 0:00,Mendota,10,tp,MicroGM-PER-L,0.135
7/6/1999 0:00,Mendota,12,tp,MicroGM-PER-L,0.18
7/6/1999 0:00,Mendota,14,tp,MicroGM-PER-L,0.229
7/6/1999 0:00,Mendota,16,tp,MicroGM-PER-L,0.265
7/6/1999 0:00,Mendota,18,tp,MicroGM-PER-L,0.295
7/6/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.375
7/6/1999 0:00,Mendota,22,tp,MicroGM-PER-L,0.388
7/19/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.049
7/19/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.048
8/2/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.037
8/2/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.037
8/2/1999 0:00,Mendota,8,tp,MicroGM-PER-L,0.043
8/2/1999 0:00,Mendota,10,tp,MicroGM-PER-L,0.121
8/2/1999 0:00,Mendota,12,tp,MicroGM-PER-L,0.238
8/2/1999 0:00,Mendota,14,tp,MicroGM-PER-L,0.297
8/2/1999 0:00,Mendota,16,tp,MicroGM-PER-L,0.37
8/2/1999 0:00,Mendota,18,tp,MicroGM-PER-L,0.405
8/2/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.527
8/2/1999 0:00,Mendota,22,tp,MicroGM-PER-L,0.537
8/16/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.04
8/16/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.041
8/30/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.034
8/30/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.035
8/30/1999 0:00,Mendota,8,tp,MicroGM-PER-L,0.034
8/30/1999 0:00,Mendota,10,tp,MicroGM-PER-L,0.032
8/30/1999 0:00,Mendota,12,tp,MicroGM-PER-L,0.064
8/30/1999 0:00,Mendota,14,tp,MicroGM-PER-L,0.169
8/30/1999 0:00,Mendota,16,tp,MicroGM-PER-L,0.372
8/30/1999 0:00,Mendota,18,tp,MicroGM-PER-L,0.445
8/30/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.537
8/30/1999 0:00,Mendota,22,tp,MicroGM-PER-L,1.52
9/27/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.064
9/27/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.065
9/27/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.71
9/27/1999 0:00,Mendota,22,tp,MicroGM-PER-L,0.803
10/26/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.136
10/26/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.135
10/26/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.131
11/22/1999 0:00,Mendota,0,tp,MicroGM-PER-L,0.115
11/22/1999 0:00,Mendota,4,tp,MicroGM-PER-L,0.115
11/22/1999 0:00,Mendota,20,tp,MicroGM-PER-L,0.116
1/24/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.117
1/24/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.118
1/24/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.109
1/24/2000 0:00,Mendota,12,tp,MicroGM-PER-L,0.108
1/24/2000 0:00,Mendota,16,tp,MicroGM-PER-L,0.11
1/24/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.115
2/28/2000 0:00,Mendota,1,tp,MicroGM-PER-L,0.111
2/28/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.117
2/28/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.113
2/28/2000 0:00,Mendota,12,tp,MicroGM-PER-L,0.11
2/28/2000 0:00,Mendota,16,tp,MicroGM-PER-L,0.113
2/28/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.2
3/13/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.111
3/13/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.112
3/13/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.117
3/13/2000 0:00,Mendota,12,tp,MicroGM-PER-L,0.113
3/13/2000 0:00,Mendota,16,tp,MicroGM-PER-L,0.114
3/13/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.114
4/10/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.094
4/10/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.094
4/10/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.096
4/10/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.103
4/25/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.072
4/25/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.079
5/9/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.059
5/9/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.063
5/9/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.083
5/9/2000 0:00,Mendota,12,tp,MicroGM-PER-L,0.087
5/9/2000 0:00,Mendota,16,tp,MicroGM-PER-L,0.093
5/9/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.099
5/22/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.08
5/22/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.079
6/6/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.093
6/6/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.096
6/6/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.093
6/6/2000 0:00,Mendota,10,tp,MicroGM-PER-L,0.091
6/6/2000 0:00,Mendota,12,tp,MicroGM-PER-L,0.09
6/6/2000 0:00,Mendota,14,tp,MicroGM-PER-L,0.092
6/6/2000 0:00,Mendota,16,tp,MicroGM-PER-L,0.112
6/6/2000 0:00,Mendota,18,tp,MicroGM-PER-L,0.124
6/6/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.144
6/6/2000 0:00,Mendota,22,tp,MicroGM-PER-L,0.156
6/19/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.107
6/19/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.096
7/3/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.079
7/3/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.087
7/3/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.077
7/3/2000 0:00,Mendota,10,tp,MicroGM-PER-L,0.098
7/3/2000 0:00,Mendota,12,tp,MicroGM-PER-L,0.097
7/3/2000 0:00,Mendota,14,tp,MicroGM-PER-L,0.194
7/3/2000 0:00,Mendota,16,tp,MicroGM-PER-L,0.2
7/3/2000 0:00,Mendota,18,tp,MicroGM-PER-L,0.214
7/3/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.259
7/3/2000 0:00,Mendota,22,tp,MicroGM-PER-L,0.3
7/17/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.047
7/17/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.045
7/31/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.048
7/31/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.049
7/31/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.05
7/31/2000 0:00,Mendota,10,tp,MicroGM-PER-L,0.047
7/31/2000 0:00,Mendota,12,tp,MicroGM-PER-L,0.191
7/31/2000 0:00,Mendota,14,tp,MicroGM-PER-L,0.239
7/31/2000 0:00,Mendota,16,tp,MicroGM-PER-L,0.289
7/31/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.472
8/16/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.04
8/16/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.039
8/28/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.042
8/28/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.153
8/28/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.043
8/28/2000 0:00,Mendota,10,tp,MicroGM-PER-L,0.05
8/28/2000 0:00,Mendota,12,tp,MicroGM-PER-L,0.186
8/28/2000 0:00,Mendota,14,tp,MicroGM-PER-L,0.439
8/28/2000 0:00,Mendota,16,tp,MicroGM-PER-L,0.41
8/28/2000 0:00,Mendota,18,tp,MicroGM-PER-L,0.463
8/28/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.58
8/28/2000 0:00,Mendota,22,tp,MicroGM-PER-L,0.606
9/25/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.084
9/25/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.087
9/25/2000 0:00,Mendota,8,tp,MicroGM-PER-L,0.089
9/25/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.577
9/25/2000 0:00,Mendota,22,tp,MicroGM-PER-L,0.624
10/24/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.138
10/24/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.132
10/24/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.209
11/28/2000 0:00,Mendota,0,tp,MicroGM-PER-L,0.137
11/28/2000 0:00,Mendota,4,tp,MicroGM-PER-L,0.137
11/28/2000 0:00,Mendota,20,tp,MicroGM-PER-L,0.138
1/17/2001 0:00,Mendota,0,tp,MicroGM-PER-L,0.134
1/17/2001 0:00,Mendota,4,tp,MicroGM-PER-L,0.137
1/17/2001 0:00,Mendota,8,tp,MicroGM-PER-L,0.132
1/17/2001 0:00,Mendota,12,tp,MicroGM-PER-L,0.141
1/17/2001 0:00,Mendota,16,tp,MicroGM-PER-L,0.156
1/17/2001 0:00,Mendota,20,tp,MicroGM-PER-L,0.251
3/7/2001 0:00,Mendota,0,tp,MicroGM-PER-L,0.142
3/7/2001 0:00,Mendota,4,tp,MicroGM-PER-L,0.14
3/7/2001 0:00,Mendota,8,tp,MicroGM-PER-L,0.129
3/7/2001 0:00,Mendota,12,tp,MicroGM-PER-L,0.159
3/7/2001 0:00,Mendota,16,tp,MicroGM-PER-L,0.178
